#            mhscp               mint              mprod               ctau              width        SR2FULL_800
     3.5000000e+02      7.9000000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+02      7.9500000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+02      8.1900000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+02      8.3800000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+02      8.4200000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+02      8.8000000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+02      9.2600000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+02      9.4100000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+02      9.5700000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     3.5000000e+02      9.9500000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0050000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0320000e+03      1.2500000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0390000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.0970000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.1010000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.2030000e+03      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.2450000e+03      1.2500000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.2620000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.2720000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.3390000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.4140000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.4220000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.4950000e+03      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.5840000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.6340000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.6930000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.8160000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.9470000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.9880000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      1.9950000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      2.2540000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      2.3320000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      2.4950000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      2.6650000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      2.9950000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      3.0010000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      3.6490000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      3.9950000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0300000e+02      4.0500000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      4.1000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      4.2000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      4.3000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      4.4000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      4.6000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      4.8000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      5.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.0500000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.1000000e+02      4.2000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.1500000e+02      4.2000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.1500000e+02      4.3000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.2000000e+02      4.4000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.2500000e+02      4.3000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.2600000e+02      5.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.2900000e+02      4.6000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.3500000e+02      4.4000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.3600000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.3900000e+02      4.8000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.4600000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.4800000e+02      5.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.5500000e+02      4.6000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.6400000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.7000000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.7000000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.7100000e+02      5.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.7500000e+02      4.8000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.7900000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.8800000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.9100000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.9400000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.9500000e+02      5.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      4.9950000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.0300000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.0600000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.0800000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.2000000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.3100000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.3900000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.4000000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.4500000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.4600000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.5400000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.6700000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.8900000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      5.9500000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      6.0300000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      6.0700000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      6.2600000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      6.3500000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      6.3800000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      6.6800000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      6.7200000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      6.9500000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      7.1000000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      7.1800000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      7.3600000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      7.3700000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      7.5900000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      7.7800000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      7.9500000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      8.0100000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      8.5600000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      8.5700000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      8.5800000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      8.9900000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      9.5500000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      9.6700000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.0000000e+02      9.9500000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      0.0000000e+00
     4.5000000e+02      1.0060000e+03      1.5000000e+03      1.0000000e+99      0.0000000e+00      4.0184808e-28
     4.5000000e+02      1.0280000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      3.1826838e-28
     4.5000000e+02      1.0530000e+03      1.2500000e+03      1.0000000e+99      0.0000000e+00      3.9118457e-28
     4.5000000e+02      1.0650000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      4.2282736e-28
     4.5000000e+02      1.1170000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      2.5076040e-28
     4.5000000e+02      1.1670000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      3.8776924e-28
     4.5000000e+02      1.2190000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      4.6290551e-28
     4.5000000e+02      1.2260000e+03      1.5000000e+03      1.0000000e+99      0.0000000e+00      4.6050241e-28
     4.5000000e+02      1.2450000e+03      1.2500000e+03      1.0000000e+99      0.0000000e+00      4.7661246e-28
     4.5000000e+02      1.3180000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      4.4928745e-28
     4.5000000e+02      1.3480000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      3.0508820e-28
     4.5000000e+02      1.4770000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      4.0213166e-28
     4.5000000e+02      1.4950000e+03      1.5000000e+03      1.0000000e+99      0.0000000e+00      5.1942486e-28
     4.5000000e+02      1.5080000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      2.4533176e-28
     4.5000000e+02      1.5590000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      4.9782229e-28
     4.5000000e+02      1.6300000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      4.6419218e-28
     4.5000000e+02      1.7690000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      3.1748733e-28
     4.5000000e+02      1.8700000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      4.0343898e-28
     4.5000000e+02      1.9950000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      4.3720946e-28
     4.5000000e+02      2.0170000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      4.1083821e-28
     4.5000000e+02      2.0340000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      2.4983029e-28
     4.5000000e+02      2.3210000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      2.9037533e-28
     4.5000000e+02      2.3660000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      3.0943724e-28
     4.5000000e+02      2.4950000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      2.9120652e-28
     4.5000000e+02      2.7440000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      2.0613806e-28
     4.5000000e+02      2.9950000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      1.9055128e-28
     4.5000000e+02      3.0450000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      1.6970588e-28
     4.5000000e+02      3.7020000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      9.8198284e-29
     4.5000000e+02      3.9950000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      9.3446478e-29
     4.5000000e+02      4.5300000e+02      4.5500000e+02      1.0000000e+99      0.0000000e+00      1.8443178e-28
     4.5000000e+02      4.5500000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      3.3750702e-28
     4.5000000e+02      4.5500000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      4.2330996e-28
     4.5000000e+02      4.5500000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      4.5385506e-28
     4.5000000e+02      4.5500000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      3.6916878e-28
     4.5000000e+02      4.5500000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      2.3200955e-28
     4.5000000e+02      4.5500000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      1.3513700e-28
     4.5000000e+02      4.5500000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      4.8413580e-29
     4.5000000e+02      4.5500000e+02      4.6000000e+02      1.0000000e+99      0.0000000e+00      1.6667365e-28
     4.5000000e+02      4.5500000e+02      4.7000000e+02      1.0000000e+99      0.0000000e+00      1.6036052e-28
     4.5000000e+02      4.5500000e+02      4.8000000e+02      1.0000000e+99      0.0000000e+00      1.6209496e-28
     4.5000000e+02      4.5500000e+02      5.0000000e+02      1.0000000e+99      0.0000000e+00      1.6010512e-28
     4.5000000e+02      4.5500000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      2.9973065e-29
     4.5000000e+02      4.5500000e+02      5.2500000e+02      1.0000000e+99      0.0000000e+00      1.6458018e-28
     4.5000000e+02      4.5500000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      1.7184560e-28
     4.5000000e+02      4.5500000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      1.8899060e-28
     4.5000000e+02      4.5500000e+02      6.5000000e+02      1.0000000e+99      0.0000000e+00      1.9874616e-28
     4.5000000e+02      4.5500000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      2.1662290e-28
     4.5000000e+02      4.5500000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      2.4910024e-28
     4.5000000e+02      4.6000000e+02      4.7000000e+02      1.0000000e+99      0.0000000e+00      1.5868464e-28
     4.5000000e+02      4.6500000e+02      4.7000000e+02      1.0000000e+99      0.0000000e+00      1.6352269e-28
     4.5000000e+02      4.6500000e+02      4.8000000e+02      1.0000000e+99      0.0000000e+00      1.5331760e-28
     4.5000000e+02      4.7500000e+02      4.8000000e+02      1.0000000e+99      0.0000000e+00      1.6638795e-28
     4.5000000e+02      4.7500000e+02      5.0000000e+02      1.0000000e+99      0.0000000e+00      1.5358795e-28
     4.5000000e+02      4.7600000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      1.5980342e-28
     4.5000000e+02      4.8600000e+02      5.2500000e+02      1.0000000e+99      0.0000000e+00      1.5475329e-28
     4.5000000e+02      4.8700000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      1.7132212e-28
     4.5000000e+02      4.9500000e+02      5.0000000e+02      1.0000000e+99      0.0000000e+00      1.6875651e-28
     4.5000000e+02      4.9600000e+02      6.5000000e+02      1.0000000e+99      0.0000000e+00      1.8084382e-28
     4.5000000e+02      4.9800000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      1.5846987e-28
     4.5000000e+02      4.9950000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      7.8397766e-29
     4.5000000e+02      5.0600000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      1.9486101e-28
     4.5000000e+02      5.1800000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      2.8547219e-28
     4.5000000e+02      5.2000000e+02      5.2500000e+02      1.0000000e+99      0.0000000e+00      1.7297346e-28
     4.5000000e+02      5.2000000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      1.7010142e-28
     4.5000000e+02      5.2100000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      1.6752598e-28
     4.5000000e+02      5.2300000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      2.1794441e-28
     4.5000000e+02      5.3800000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      3.6926295e-28
     4.5000000e+02      5.4200000e+02      6.5000000e+02      1.0000000e+99      0.0000000e+00      1.8092603e-28
     4.5000000e+02      5.4500000e+02      5.5000000e+02      1.0000000e+99      0.0000000e+00      1.7795964e-28
     4.5000000e+02      5.5500000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      4.3517576e-28
     4.5000000e+02      5.5600000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      1.7435569e-28
     4.5000000e+02      5.6200000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      1.8674629e-28
     4.5000000e+02      5.6300000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      3.6301788e-28
     4.5000000e+02      5.7600000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      2.6587415e-28
     4.5000000e+02      5.8200000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      4.6812495e-28
     4.5000000e+02      5.9100000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      2.6364527e-28
     4.5000000e+02      5.9100000e+02      6.5000000e+02      1.0000000e+99      0.0000000e+00      1.8052540e-28
     4.5000000e+02      5.9500000e+02      6.0000000e+02      1.0000000e+99      0.0000000e+00      1.9513030e-28
     4.5000000e+02      5.9700000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      1.3307527e-28
     4.5000000e+02      6.0100000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      2.1301935e-28
     4.5000000e+02      6.1400000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      6.8287635e-29
     4.5000000e+02      6.2500000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      1.9161659e-28
     4.5000000e+02      6.3600000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      3.3461431e-28
     4.5000000e+02      6.4500000e+02      6.5000000e+02      1.0000000e+99      0.0000000e+00      2.1297513e-28
     4.5000000e+02      6.7300000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      2.5451467e-28
     4.5000000e+02      6.7600000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      3.9213339e-28
     4.5000000e+02      6.9100000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      2.2179318e-28
     4.5000000e+02      6.9500000e+02      7.0000000e+02      1.0000000e+99      0.0000000e+00      2.2707804e-28
     4.5000000e+02      6.9600000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      4.5055207e-28
     4.5000000e+02      7.2900000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      3.9123571e-28
     4.5000000e+02      7.4500000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      4.5651097e-28
     4.5000000e+02      7.5300000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      3.1851565e-28
     4.5000000e+02      7.6700000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      2.6313661e-28
     4.5000000e+02      7.8300000e+02      4.0000000e+03      1.0000000e+99      0.0000000e+00      2.7939869e-28
     4.5000000e+02      7.9500000e+02      8.0000000e+02      1.0000000e+99      0.0000000e+00      2.7153990e-28
     4.5000000e+02      8.2500000e+02      1.5000000e+03      1.0000000e+99      0.0000000e+00      3.7064321e-28
     4.5000000e+02      8.2800000e+02      5.0000000e+03      1.0000000e+99      0.0000000e+00      1.9908451e-28
     4.5000000e+02      8.6100000e+02      2.5000000e+03      1.0000000e+99      0.0000000e+00      4.3972546e-28
     4.5000000e+02      8.7300000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      2.9752186e-28
     4.5000000e+02      8.9000000e+02      1.2500000e+03      1.0000000e+99      0.0000000e+00      3.3562095e-28
     4.5000000e+02      9.2200000e+02      3.0000000e+03      1.0000000e+99      0.0000000e+00      3.9887170e-28
     4.5000000e+02      9.5300000e+02      2.0000000e+03      1.0000000e+99      0.0000000e+00      4.2435577e-28
     4.5000000e+02      9.9500000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      3.7031585e-28
     5.0000000e+02      1.0040000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      1.5630934e-17
     5.0000000e+02      1.0410000e+03      1.5000000e+03      1.0000000e+99      0.0000000e+00      1.3552151e-17
     5.0000000e+02      1.0710000e+03      1.2500000e+03      1.0000000e+99      0.0000000e+00      1.2870884e-17
     5.0000000e+02      1.0970000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      1.3204883e-17
     5.0000000e+02      1.1220000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      1.6215354e-17
     5.0000000e+02      1.1930000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      1.0452978e-17
     5.0000000e+02      1.2300000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      1.5548988e-17
     5.0000000e+02      1.2450000e+03      1.2500000e+03      1.0000000e+99      0.0000000e+00      1.6308343e-17
     5.0000000e+02      1.2480000e+03      1.5000000e+03      1.0000000e+99      0.0000000e+00      1.6036022e-17
     5.0000000e+02      1.2620000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      1.6800587e-17
     5.0000000e+02      1.3710000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      1.7211373e-17
     5.0000000e+02      1.4200000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      1.2775274e-17
     5.0000000e+02      1.4950000e+03      1.5000000e+03      1.0000000e+99      0.0000000e+00      1.9138049e-17
     5.0000000e+02      1.5360000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      1.6324790e-17
     5.0000000e+02      1.5870000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      1.8854464e-17
     5.0000000e+02      1.5880000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      1.0279253e-17
     5.0000000e+02      1.6740000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      1.8575749e-17
     5.0000000e+02      1.8390000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      1.3440654e-17
     5.0000000e+02      1.9190000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      1.6807776e-17
     5.0000000e+02      1.9950000e+03      2.0000000e+03      1.0000000e+99      0.0000000e+00      1.8580258e-17
     5.0000000e+02      2.0430000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      1.7322401e-17
     5.0000000e+02      2.1150000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      1.0518086e-17
     5.0000000e+02      2.3820000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      1.2629414e-17
     5.0000000e+02      2.3980000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      1.4068394e-17
     5.0000000e+02      2.4950000e+03      2.5000000e+03      1.0000000e+99      0.0000000e+00      1.3808930e-17
     5.0000000e+02      2.8170000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      9.2109399e-18
     5.0000000e+02      2.9950000e+03      3.0000000e+03      1.0000000e+99      0.0000000e+00      9.3397476e-18
     5.0000000e+02      3.0850000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      8.1838802e-18
     5.0000000e+02      3.7510000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      4.4944770e-18
     5.0000000e+02      3.9950000e+03      4.0000000e+03      1.0000000e+99      0.0000000e+00      4.1725819e-18
     5.0000000e+02      4.9950000e+03      5.0000000e+03      1.0000000e+99      0.0000000e+00      2.9340862e-18
     5.0000000e+02      5.0300000e+02      5.0500000e+02      1.0000000e+99      0.0000000e+00      6.8409876e-18
     5.0000000e+02      5.0500000e+02      1.0000000e+03      1.0000000e+99      0.0000000e+00      1.0954667e-17
